timestamp,open,high,low,close,volume
2025-04-20 19:48:00,5291.25,5291.25,5290.0,5290.75,50
2025-04-20 19:49:00,5290.75,5291.5,5290.75,5291.0,27
2025-04-20 19:50:00,5291.25,5293.0,5291.0,5292.25,91
2025-04-20 19:51:00,5292.75,5292.75,5292.0,5292.25,22
2025-04-20 19:52:00,5292.5,5293.25,5292.5,5292.5,53
2025-04-20 19:53:00,5292.75,5293.25,5292.0,5293.0,68
2025-04-20 19:54:00,5293.0,5293.25,5292.75,5293.0,14
2025-04-20 19:55:00,5293.25,5293.5,5292.25,5292.5,38
2025-04-20 19:56:00,5292.75,5293.0,5292.5,5292.75,16
2025-04-20 19:57:00,5293.0,5293.75,5292.75,5293.25,74
2025-04-20 19:58:00,5293.0,5293.75,5293.0,5293.0,33
2025-04-20 19:59:00,5293.25,5293.5,5293.0,5293.0,14
2025-04-20 20:00:00,5292.75,5297.5,5292.0,5293.0,591
2025-04-20 20:01:00,5292.5,5293.5,5290.75,5292.5,341
2025-04-20 20:02:00,5292.75,5294.75,5292.25,5292.75,238
2025-04-20 20:03:00,5292.5,5294.0,5292.25,5293.75,166
2025-04-20 20:04:00,5294.0,5294.75,5293.25,5293.75,73
2025-04-20 20:05:00,5293.75,5295.5,5293.5,5295.0,82
2025-04-20 20:06:00,5295.5,5297.5,5295.25,5295.25,180
2025-04-20 20:07:00,5295.5,5296.25,5295.0,5295.5,90
2025-04-20 20:08:00,5295.75,5297.5,5295.25,5297.5,92
2025-04-20 20:09:00,5296.75,5297.75,5295.0,5295.5,128
2025-04-20 20:10:00,5295.75,5296.0,5294.75,5295.5,86
2025-04-20 20:11:00,5295.5,5295.5,5293.0,5294.25,143
2025-04-20 20:12:00,5294.5,5295.25,5294.25,5294.75,50
2025-04-20 20:13:00,5294.75,5297.5,5294.0,5296.5,132
2025-04-20 20:14:00,5296.5,5298.0,5296.0,5297.25,117
2025-04-20 20:15:00,5297.25,5298.0,5296.5,5296.75,298
2025-04-20 20:16:00,5297.0,5298.0,5297.0,5297.0,157
2025-04-20 20:17:00,5297.25,5297.5,5296.75,5296.75,33
2025-04-20 20:18:00,5296.75,5296.75,5295.25,5296.25,250
2025-04-20 20:19:00,5296.0,5298.0,5295.5,5297.5,104
2025-04-20 20:20:00,5297.5,5302.25,5296.75,5301.5,594
2025-04-20 20:21:00,5301.25,5303.25,5300.5,5301.75,297
2025-04-20 20:22:00,5301.5,5302.0,5300.75,5301.25,104
2025-04-20 20:23:00,5301.0,5301.5,5301.0,5301.25,25
2025-04-20 20:24:00,5301.25,5301.5,5300.5,5301.25,162
2025-04-20 20:25:00,5301.0,5301.5,5300.5,5301.25,55
2025-04-20 20:26:00,5301.25,5301.25,5300.25,5301.0,67
2025-04-20 20:27:00,5300.75,5301.5,5299.75,5299.75,253
2025-04-20 20:28:00,5299.75,5302.0,5299.75,5301.25,69
2025-04-20 20:29:00,5301.5,5302.5,5301.5,5301.75,86
2025-04-20 20:30:00,5302.0,5302.25,5299.5,5299.75,154
2025-04-20 20:31:00,5299.5,5300.5,5299.0,5299.0,115
2025-04-20 20:32:00,5298.75,5299.75,5298.75,5299.25,117
2025-04-20 20:33:00,5299.5,5300.25,5297.75,5300.0,95
2025-04-20 20:34:00,5299.75,5300.75,5299.0,5299.75,117
2025-04-20 20:35:00,5299.5,5301.0,5299.5,5300.5,98
2025-04-20 20:36:00,5300.25,5300.5,5299.25,5300.25,73
2025-04-20 20:37:00,5300.0,5300.0,5298.25,5299.0,90
2025-04-20 20:38:00,5299.0,5299.0,5296.5,5297.5,193
2025-04-20 20:39:00,5297.5,5298.75,5297.0,5298.5,57
2025-04-20 20:40:00,5298.75,5300.5,5298.75,5299.75,71
2025-04-20 20:41:00,5300.25,5301.5,5300.0,5301.5,51
2025-04-20 20:42:00,5301.5,5303.25,5300.75,5301.25,171
2025-04-20 20:43:00,5301.25,5302.0,5300.75,5302.0,48
2025-04-20 20:44:00,5301.5,5302.25,5300.0,5300.0,98
2025-04-20 20:45:00,5300.0,5300.25,5298.25,5298.25,208
2025-04-20 20:46:00,5298.25,5299.0,5295.25,5297.5,259
2025-04-20 20:47:00,5297.25,5298.5,5296.0,5298.5,130
2025-04-20 20:48:00,5298.0,5298.25,5297.0,5297.25,46
2025-04-20 20:49:00,5297.0,5297.75,5295.5,5296.25,153
2025-04-20 20:50:00,5296.5,5296.75,5294.75,5295.25,184
2025-04-20 20:51:00,5295.0,5295.0,5292.25,5292.5,234
2025-04-20 20:52:00,5292.75,5293.5,5292.0,5292.5,166
2025-04-20 20:53:00,5292.5,5293.25,5292.0,5293.0,170
2025-04-20 20:54:00,5293.0,5294.0,5290.75,5291.25,221
2025-04-20 20:55:00,5291.5,5291.5,5286.5,5288.75,818
2025-04-20 20:56:00,5288.75,5290.5,5287.25,5289.5,391
2025-04-20 20:57:00,5289.25,5289.5,5287.25,5288.5,215
2025-04-20 20:58:00,5288.5,5288.75,5286.0,5286.75,270
2025-04-20 20:59:00,5286.75,5287.25,5285.5,5286.0,146
2025-04-20 21:00:00,5286.0,5286.75,5284.75,5285.5,377
2025-04-20 21:01:00,5285.75,5287.25,5284.25,5286.75,216
2025-04-20 21:02:00,5286.75,5287.0,5286.0,5286.25,79
2025-04-20 21:03:00,5286.25,5286.5,5284.5,5285.75,178
2025-04-20 21:04:00,5285.5,5285.75,5284.25,5284.75,91
2025-04-20 21:05:00,5284.5,5284.5,5282.5,5283.5,248
2025-04-20 21:06:00,5283.75,5283.75,5281.75,5282.5,137
2025-04-20 21:07:00,5282.25,5282.25,5279.75,5280.75,355
2025-04-20 21:08:00,5280.5,5280.5,5276.5,5279.75,492
2025-04-20 21:09:00,5279.75,5280.25,5277.0,5277.5,286
2025-04-20 21:10:00,5278.0,5278.0,5275.25,5277.0,287
2025-04-20 21:11:00,5277.0,5277.75,5275.0,5275.5,358
2025-04-20 21:12:00,5276.0,5278.0,5275.0,5278.0,177
2025-04-20 21:13:00,5277.5,5279.5,5277.25,5278.0,221
2025-04-20 21:14:00,5278.0,5279.0,5276.75,5277.25,255
2025-04-20 21:15:00,5277.25,5279.0,5276.75,5277.25,173
2025-04-20 21:16:00,5277.25,5277.75,5276.5,5276.75,98
2025-04-20 21:17:00,5277.0,5277.25,5276.0,5276.25,118
2025-04-20 21:18:00,5276.5,5276.5,5275.0,5275.25,527
2025-04-20 21:19:00,5275.5,5276.75,5273.0,5275.5,432
2025-04-20 21:20:00,5275.75,5279.0,5275.25,5278.5,323
2025-04-20 21:21:00,5278.5,5278.75,5276.75,5278.0,177
2025-04-20 21:22:00,5278.0,5279.5,5277.75,5278.5,198
2025-04-20 21:23:00,5278.5,5278.5,5277.75,5278.5,84
2025-04-20 21:24:00,5278.0,5278.5,5277.25,5278.0,63
2025-04-20 21:25:00,5278.0,5278.75,5277.5,5278.0,99
2025-04-20 21:26:00,5277.75,5278.75,5277.25,5278.25,67
2025-04-20 21:27:00,5278.25,5279.75,5278.0,5279.0,180
2025-04-20 21:28:00,5279.0,5279.75,5278.5,5279.25,129
2025-04-20 21:29:00,5279.25,5279.25,5278.0,5279.0,253
2025-04-20 21:30:00,5279.0,5280.25,5278.25,5280.0,182
2025-04-20 21:31:00,5279.75,5284.25,5279.75,5282.75,455
2025-04-20 21:32:00,5282.75,5285.0,5281.5,5282.75,563
2025-04-20 21:33:00,5282.5,5283.25,5282.5,5283.25,87
2025-04-20 21:34:00,5283.0,5284.75,5283.0,5284.0,204
2025-04-20 21:35:00,5284.25,5284.75,5283.75,5284.0,56
2025-04-20 21:36:00,5284.25,5284.75,5283.75,5284.5,89
2025-04-20 21:37:00,5284.5,5286.25,5284.5,5286.0,171
2025-04-20 21:38:00,5286.0,5286.25,5285.0,5285.5,122
2025-04-20 21:39:00,5285.75,5286.75,5285.5,5286.5,113
2025-04-20 21:40:00,5286.5,5287.5,5286.5,5286.75,117
2025-04-20 21:41:00,5286.75,5287.5,5285.75,5286.25,142
2025-04-20 21:42:00,5286.25,5287.0,5286.0,5286.25,165
2025-04-20 21:43:00,5286.0,5286.75,5286.0,5286.5,108
2025-04-20 21:44:00,5286.5,5288.0,5286.5,5286.75,150
2025-04-20 21:45:00,5286.75,5287.0,5286.0,5286.25,59
2025-04-20 21:46:00,5286.25,5287.0,5286.0,5286.5,93
2025-04-20 21:47:00,5286.5,5286.75,5286.25,5286.75,46
2025-04-20 21:48:00,5286.5,5286.75,5286.25,5286.25,19
2025-04-20 21:49:00,5286.5,5286.75,5286.25,5286.75,43
2025-04-20 21:50:00,5286.5,5286.75,5286.25,5286.5,35
2025-04-20 21:51:00,5286.0,5286.0,5277.25,5282.0,1488
2025-04-20 21:52:00,5281.75,5284.25,5280.0,5281.25,666
2025-04-20 21:53:00,5281.5,5284.25,5279.5,5280.75,464
2025-04-20 21:54:00,5280.5,5280.75,5277.5,5278.5,227
2025-04-20 21:55:00,5278.75,5281.25,5278.5,5280.0,151
2025-04-20 21:56:00,5280.0,5280.75,5280.0,5280.25,63
2025-04-20 21:57:00,5280.25,5281.75,5280.25,5280.75,147
2025-04-20 21:58:00,5280.75,5280.75,5279.5,5279.75,40
2025-04-20 21:59:00,5279.75,5280.5,5279.0,5280.25,73
2025-04-20 22:00:00,5280.5,5282.0,5280.25,5281.0,129
2025-04-20 22:01:00,5280.75,5281.0,5280.0,5280.75,39
2025-04-20 22:02:00,5280.5,5285.25,5280.25,5284.75,313
2025-04-20 22:03:00,5284.75,5285.25,5280.75,5282.25,353
2025-04-20 22:04:00,5282.25,5282.75,5281.75,5282.25,38
2025-04-20 22:05:00,5282.5,5284.25,5282.5,5284.0,135
2025-04-20 22:06:00,5283.75,5284.0,5283.25,5283.75,39
2025-04-20 22:07:00,5283.75,5284.0,5283.5,5283.75,20
2025-04-20 22:08:00,5283.75,5283.75,5283.25,5283.75,41
2025-04-20 22:09:00,5284.0,5284.25,5283.0,5284.25,64
2025-04-20 22:10:00,5284.25,5284.75,5280.75,5282.0,234
2025-04-20 22:11:00,5281.75,5283.0,5281.75,5282.5,118
2025-04-20 22:12:00,5282.25,5283.5,5282.25,5283.5,57
2025-04-20 22:13:00,5283.5,5283.75,5283.25,5283.75,22
2025-04-20 22:14:00,5283.5,5284.0,5283.0,5283.75,50
2025-04-20 22:15:00,5283.75,5284.75,5283.25,5284.25,124
2025-04-20 22:16:00,5284.25,5284.25,5283.0,5283.75,64
2025-04-20 22:17:00,5283.75,5283.75,5282.25,5282.25,61
2025-04-20 22:18:00,5282.5,5282.5,5279.0,5280.0,436
2025-04-20 22:19:00,5280.25,5280.25,5279.5,5279.75,85
2025-04-20 22:20:00,5279.75,5280.25,5278.25,5279.25,91
2025-04-20 22:21:00,5279.25,5280.25,5278.75,5279.75,105
2025-04-20 22:22:00,5279.75,5280.25,5279.75,5280.25,71
2025-04-20 22:23:00,5280.25,5280.75,5279.0,5279.25,110
2025-04-20 22:24:00,5279.25,5279.25,5277.5,5278.0,224
2025-04-20 22:25:00,5278.25,5278.5,5276.75,5277.0,192
2025-04-20 22:26:00,5277.25,5279.5,5276.75,5279.25,155
2025-04-20 22:27:00,5279.0,5279.25,5278.25,5279.0,43
2025-04-20 22:28:00,5278.75,5279.75,5276.25,5276.75,220
2025-04-20 22:29:00,5277.0,5278.0,5277.0,5278.0,114
2025-04-20 22:30:00,5277.75,5278.25,5277.5,5277.75,81
2025-04-20 22:31:00,5278.0,5280.5,5278.0,5279.75,172
2025-04-20 22:32:00,5279.75,5280.0,5278.5,5278.75,230
2025-04-20 22:33:00,5278.75,5279.0,5277.25,5277.25,99
2025-04-20 22:34:00,5277.25,5278.25,5276.75,5277.0,123
2025-04-20 22:35:00,5277.0,5277.0,5271.25,5272.25,453
2025-04-20 22:36:00,5272.5,5272.75,5266.25,5267.25,925
2025-04-20 22:37:00,5267.5,5268.0,5264.25,5266.0,540
2025-04-20 22:38:00,5266.0,5266.75,5262.5,5264.75,798
2025-04-20 22:39:00,5265.0,5266.0,5263.75,5264.75,326
2025-04-20 22:40:00,5264.75,5266.0,5263.75,5264.75,162
2025-04-20 22:41:00,5264.5,5266.0,5263.75,5266.0,159
2025-04-20 22:42:00,5266.0,5266.75,5264.25,5265.25,156
2025-04-20 22:43:00,5265.5,5266.0,5264.25,5265.5,184
2025-04-20 22:44:00,5265.25,5265.25,5263.75,5264.75,164
2025-04-20 22:45:00,5264.75,5265.75,5262.0,5262.5,367
2025-04-20 22:46:00,5262.5,5264.0,5262.5,5263.5,44
2025-04-20 22:47:00,5264.0,5264.25,5259.25,5260.0,442
2025-04-20 22:48:00,5260.0,5261.75,5260.0,5261.0,182
2025-04-20 22:49:00,5261.0,5262.25,5260.5,5261.25,134
2025-04-20 22:50:00,5261.5,5266.5,5261.5,5264.25,519
2025-04-20 22:51:00,5264.5,5268.5,5264.5,5267.75,339
2025-04-20 22:52:00,5267.75,5268.25,5267.0,5268.0,79
2025-04-20 22:53:00,5268.25,5268.25,5267.25,5267.5,64
2025-04-20 22:54:00,5267.25,5267.75,5265.75,5266.5,71
2025-04-20 22:55:00,5266.25,5267.0,5265.75,5265.75,106
2025-04-20 22:56:00,5265.75,5266.5,5265.75,5266.25,43
2025-04-20 22:57:00,5266.0,5266.5,5265.75,5266.5,29
2025-04-20 22:58:00,5266.75,5266.75,5266.25,5266.75,48
2025-04-20 22:59:00,5267.0,5267.0,5266.5,5266.75,96
2025-04-20 23:00:00,5266.75,5267.0,5265.75,5266.25,77
2025-04-20 23:01:00,5266.5,5269.25,5266.5,5268.75,208
2025-04-20 23:02:00,5268.5,5268.5,5266.75,5268.0,147
2025-04-20 23:03:00,5268.25,5268.25,5266.75,5267.5,122
2025-04-20 23:04:00,5267.25,5268.0,5266.5,5267.5,76
2025-04-20 23:05:00,5267.25,5267.75,5265.25,5265.25,140
2025-04-20 23:06:00,5265.0,5266.75,5264.75,5265.0,230
2025-04-20 23:07:00,5265.25,5267.0,5265.0,5266.25,91
2025-04-20 23:08:00,5266.25,5267.75,5266.0,5267.25,155
2025-04-20 23:09:00,5267.25,5267.5,5265.25,5266.75,151
2025-04-20 23:10:00,5266.75,5266.75,5264.75,5264.75,155
2025-04-20 23:11:00,5265.0,5265.75,5264.75,5265.0,95
2025-04-20 23:12:00,5264.75,5266.75,5264.75,5266.25,154
2025-04-20 23:13:00,5266.5,5266.5,5264.75,5265.5,104
2025-04-20 23:14:00,5265.75,5268.25,5265.5,5268.25,93
2025-04-20 23:15:00,5268.0,5271.5,5268.0,5269.75,306
2025-04-20 23:16:00,5270.0,5271.5,5270.0,5271.25,81
2025-04-20 23:17:00,5271.0,5271.5,5270.5,5270.5,79
2025-04-20 23:18:00,5270.75,5271.25,5270.5,5270.75,35
2025-04-20 23:19:00,5271.0,5271.0,5270.0,5270.75,42
2025-04-20 23:20:00,5270.25,5271.25,5270.25,5271.0,32
2025-04-20 23:21:00,5270.75,5271.0,5269.75,5270.25,105
2025-04-20 23:22:00,5270.25,5271.0,5268.75,5269.5,210
2025-04-20 23:23:00,5269.25,5269.25,5267.5,5268.25,123
2025-04-20 23:24:00,5268.0,5269.0,5268.0,5269.0,31
2025-04-20 23:25:00,5269.25,5270.0,5269.0,5269.0,59
2025-04-20 23:26:00,5269.0,5269.75,5268.75,5269.5,56
2025-04-20 23:27:00,5270.0,5270.75,5270.0,5270.75,29
2025-04-20 23:28:00,5270.75,5272.0,5270.5,5271.25,98
2025-04-20 23:29:00,5271.5,5272.25,5271.0,5272.0,93
2025-04-20 23:30:00,5272.0,5272.75,5270.0,5270.0,160
2025-04-20 23:31:00,5270.5,5271.0,5269.25,5269.5,44
2025-04-20 23:32:00,5269.5,5270.0,5269.0,5269.5,31
2025-04-20 23:33:00,5269.5,5269.5,5265.75,5266.75,327
2025-04-20 23:34:00,5267.0,5268.0,5267.0,5268.0,38
2025-04-20 23:35:00,5267.75,5268.5,5267.0,5267.75,40
2025-04-20 23:36:00,5267.75,5267.75,5267.5,5267.5,19
2025-04-20 23:37:00,5268.0,5268.5,5267.75,5268.25,19
2025-04-20 23:38:00,5268.25,5268.75,5268.0,5268.25,25
2025-04-20 23:39:00,5268.25,5268.5,5268.25,5268.5,10
2025-04-20 23:40:00,5269.0,5269.0,5268.25,5268.5,30
2025-04-20 23:41:00,5268.5,5268.5,5267.75,5268.25,43
2025-04-20 23:42:00,5268.25,5269.25,5268.25,5269.25,28
2025-04-20 23:43:00,5269.25,5269.25,5268.5,5268.5,34
2025-04-20 23:44:00,5269.0,5269.25,5268.75,5269.0,19
2025-04-20 23:45:00,5268.75,5269.5,5268.75,5269.5,28
2025-04-20 23:46:00,5269.5,5270.5,5269.5,5269.75,68
2025-04-20 23:47:00,5269.75,5270.0,5268.25,5268.75,37
2025-04-20 23:48:00,5268.75,5269.0,5267.5,5267.75,67
2025-04-20 23:49:00,5267.75,5268.25,5266.75,5266.75,107
2025-04-20 23:50:00,5267.0,5267.5,5265.75,5267.5,158
2025-04-20 23:51:00,5267.5,5267.75,5267.5,5267.5,15
2025-04-20 23:52:00,5267.25,5267.25,5266.25,5266.25,40
2025-04-20 23:53:00,5266.25,5266.75,5265.75,5266.75,36
2025-04-20 23:54:00,5266.75,5267.25,5266.0,5266.5,52
2025-04-20 23:55:00,5266.25,5267.5,5266.25,5267.25,24
2025-04-20 23:56:00,5267.5,5267.75,5267.0,5267.25,17
2025-04-20 23:57:00,5267.5,5268.5,5267.25,5268.0,30
2025-04-20 23:58:00,5268.25,5268.25,5267.25,5267.25,21
2025-04-20 23:59:00,5267.5,5268.0,5267.5,5268.0,12
2025-04-21 00:00:00,5267.75,5268.0,5266.75,5267.5,49
2025-04-21 00:01:00,5268.0,5268.75,5267.75,5267.75,49
2025-04-21 00:02:00,5267.75,5268.25,5267.75,5268.25,13
2025-04-21 00:03:00,5268.25,5268.5,5267.75,5267.75,54
2025-04-21 00:04:00,5267.75,5268.25,5267.25,5268.25,33
2025-04-21 00:05:00,5268.25,5269.5,5268.25,5269.25,23
2025-04-21 00:06:00,5269.25,5269.25,5268.0,5268.75,54
2025-04-21 00:07:00,5268.5,5268.5,5268.25,5268.5,29
2025-04-21 00:08:00,5268.75,5269.75,5268.75,5269.75,42
2025-04-21 00:09:00,5269.25,5273.5,5269.25,5273.0,313
2025-04-21 00:10:00,5273.0,5273.5,5272.5,5272.5,94
2025-04-21 00:11:00,5272.5,5273.5,5272.0,5273.25,77
2025-04-21 00:12:00,5273.0,5273.25,5271.0,5271.25,80
2025-04-21 00:13:00,5271.25,5271.5,5270.5,5271.5,78
2025-04-21 00:14:00,5271.25,5272.0,5271.0,5271.25,63
2025-04-21 00:15:00,5271.5,5271.75,5270.25,5270.75,72
2025-04-21 00:16:00,5271.0,5271.25,5270.75,5270.75,11
2025-04-21 00:17:00,5270.5,5271.0,5270.25,5270.75,26
2025-04-21 00:18:00,5270.5,5271.25,5270.5,5270.75,19
2025-04-21 00:19:00,5270.75,5271.0,5270.25,5270.25,21
2025-04-21 00:20:00,5270.75,5270.75,5270.25,5270.75,23
2025-04-21 00:21:00,5270.5,5271.0,5269.75,5270.75,52
2025-04-21 00:22:00,5270.75,5270.75,5270.5,5270.75,10
2025-04-21 00:23:00,5270.75,5270.75,5270.5,5270.5,14
2025-04-21 00:24:00,5270.5,5270.75,5270.25,5270.5,13
2025-04-21 00:25:00,5271.0,5272.0,5271.0,5271.25,76
2025-04-21 00:26:00,5271.25,5272.5,5271.25,5272.0,28
2025-04-21 00:27:00,5272.25,5273.5,5272.0,5273.0,83
2025-04-21 00:28:00,5272.75,5273.5,5272.75,5272.75,30
2025-04-21 00:29:00,5272.75,5273.25,5272.75,5272.75,19
2025-04-21 00:30:00,5273.0,5273.25,5270.25,5271.0,113
2025-04-21 00:31:00,5271.0,5272.0,5270.25,5272.0,60
2025-04-21 00:32:00,5272.25,5273.0,5271.75,5272.75,52
2025-04-21 00:33:00,5273.0,5273.0,5272.25,5272.75,16
2025-04-21 00:34:00,5272.75,5273.25,5272.75,5273.0,19
2025-04-21 00:35:00,5272.75,5273.0,5272.0,5273.0,31
2025-04-21 00:36:00,5273.0,5273.25,5272.75,5272.75,13
2025-04-21 00:37:00,5272.75,5273.0,5272.75,5273.0,8
2025-04-21 00:38:00,5272.5,5272.75,5272.5,5272.5,11
